KneeRight,0.1439811,-0.4183847,2.562917,6533.8412
AnkleRight,0.1206532,-0.8021419,2.58669,6533.8412
FootRight,0.1491239,-0.8668414,2.516713,6533.8412
SpineShoulder,0.05458568,0.5682185,2.55802,6533.8412
HandTipLeft,-0.1575487,0.874047,2.367751,6533.8412
ThumbLeft,-0.1358883,0.7510445,2.3445,6533.8412
HandTipRight,0.313038,0.8299176,2.41288,6533.8412
ThumbRight,0.2914322,0.720283,2.3885,6533.8412
SpineBase,0.04314868,0.01633485,2.575622,6567.2298
SpineMid,0.04836462,0.3354274,2.568784,6567.2298
Neck,0.05271884,0.6442798,2.549111,6567.2298
Head,0.1020448,0.7820941,2.533218,6567.2298
ShoulderLeft,-0.1077809,0.5430986,2.539311,6567.2298
ElbowLeft,-0.3738098,0.4894347,2.462496,6567.2298
WristLeft,-0.2343181,0.7295961,2.351761,6567.2298
HandLeft,-0.1893733,0.7878414,2.353237,6567.2298
ShoulderRight,0.2440558,0.5318043,2.581023,6567.2298
ElbowRight,0.4687701,0.4178802,2.575343,6567.2298
WristRight,0.3893063,0.6713989,2.422384,6567.2298
HandRight,0.361126,0.736727,2.409742,6567.2298
HipLeft,-0.03624612,0.0193008,2.533327,6567.2298
KneeLeft,-0.09525087,-0.4250076,2.544261,6567.2298
AnkleLeft,-0.1038797,-0.794754,2.555081,6567.2298
FootLeft,-0.1394781,-0.8669224,2.47013,6567.2298
HipRight,0.1211516,0.01287588,2.541983,6567.2298
KneeRight,0.1430744,-0.4186957,2.562535,6567.2298
AnkleRight,0.1208751,-0.802606,2.586127,6567.2298
FootRight,0.1494695,-0.8676611,2.515512,6567.2298
SpineShoulder,0.05173517,0.5685096,2.556307,6567.2298
HandTipLeft,-0.1576947,0.8653792,2.371529,6567.2298
ThumbLeft,-0.1282153,0.7485939,2.357765,6567.2298
HandTipRight,0.3323553,0.81489,2.404745,6567.2298
ThumbRight,0.3021848,0.7105049,2.382737,6567.2298
SpineBase,0.04227872,0.01598276,2.575106,6600.245
SpineMid,0.04684318,0.3354795,2.567748,6600.245
Neck,0.05046243,0.6449266,2.547397,6600.245
Head,0.09927943,0.7825727,2.531753,6600.245
ShoulderLeft,-0.1086369,0.542432,2.538126,6600.245
ElbowLeft,-0.373762,0.4899282,2.457366,6600.245
WristLeft,-0.239316,0.7099433,2.355324,6600.245
HandLeft,-0.1949233,0.7892979,2.355171,6600.245
ShoulderRight,0.2386698,0.5315867,2.577712,6600.245
ElbowRight,0.4452518,0.3690255,2.586058,6600.245
WristRight,0.3967585,0.648802,2.42344,6600.245
HandRight,0.3857409,0.7031247,2.405652,6600.245
HipLeft,-0.03771735,0.01867278,2.532961,6600.245
KneeLeft,-0.09596026,-0.4255462,2.544307,6600.245
AnkleLeft,-0.103882,-0.7947533,2.555079,6600.245
FootLeft,-0.1404168,-0.8680677,2.469891,6600.245
HipRight,0.1207079,0.01271498,2.541359,6600.245
KneeRight,0.1427159,-0.4187075,2.562327,6600.245
AnkleRight,0.1210285,-0.802504,2.585768,6600.245
FootRight,0.1494495,-0.8676863,2.515515,6600.245
SpineShoulder,0.04966297,0.5689929,2.554778,6600.245
HandTipLeft,-0.155782,0.8654032,2.375794,6600.245
ThumbLeft,-0.1387916,0.747206,2.353818,6600.245
HandTipRight,0.3658347,0.7886777,2.401793,6600.245
ThumbRight,0.3240897,0.6883715,2.37753,6600.245
SpineBase,0.04153759,0.01566219,2.574558,6632.2659
SpineMid,0.04490039,0.3354503,2.566504,6632.2659
Neck,0.04701544,0.6453701,2.545306,6632.2659
Head,0.09674432,0.7829679,2.530723,6632.2659
ShoulderLeft,-0.1126412,0.5419731,2.53653,6632.2659
ElbowLeft,-0.3726961,0.4895616,2.457224,6632.2659
WristLeft,-0.2446845,0.7096068,2.355971,6632.2659
HandLeft,-0.2067657,0.7945967,2.351284,6632.2659
ShoulderRight,0.2335197,0.5312685,2.573355,6632.2659
ElbowRight,0.4185181,0.3331433,2.595932,6632.2659
WristRight,0.4161417,0.5936429,2.419933,6632.2659
HandRight,0.412616,0.6679652,2.402612,6632.2659
HipLeft,-0.03878809,0.01807683,2.532552,6632.2659
KneeLeft,-0.09623179,-0.4253944,2.544332,6632.2659
AnkleLeft,-0.1037121,-0.794298,2.555485,6632.2659
FootLeft,-0.1404792,-0.8680913,2.469845,6632.2659
HipRight,0.1202552,0.01262277,2.540679,6632.2659
KneeRight,0.1425938,-0.4182783,2.562122,6632.2659
AnkleRight,0.1209689,-0.8024256,2.585682,6632.2659
FootRight,0.1512707,-0.8679767,2.514757,6632.2659
SpineShoulder,0.04660631,0.5693097,2.552912,6632.2659
HandTipLeft,-0.172945,0.8774579,2.371041,6632.2659
ThumbLeft,-0.1527052,0.7542103,2.346273,6632.2659
HandTipRight,0.4132662,0.7512411,2.39321,6632.2659
ThumbRight,0.3532036,0.6559079,2.373,6632.2659
SpineBase,0.04006229,0.01491298,2.573932,6664.7075
SpineMid,0.04267931,0.3353114,2.565004,6664.7075
Neck,0.04413603,0.6459656,2.542748,6664.7075
Head,0.09374503,0.7839706,2.529325,6664.7075
ShoulderLeft,-0.118754,0.5414087,2.535861,6664.7075
ElbowLeft,-0.3720426,0.4900713,2.45542,6664.7075
WristLeft,-0.252987,0.7178522,2.352764,6664.7075
HandLeft,-0.2252205,0.8082826,2.345322,6664.7075
ShoulderRight,0.2306963,0.5304162,2.570686,6664.7075
ElbowRight,0.3875787,0.3307607,2.572349,6664.7075
WristRight,0.4222898,0.5389395,2.42553,6664.7075
HandRight,0.4312255,0.6116927,2.402944,6664.7075
HipLeft,-0.04034438,0.01713123,2.532514,6664.7075
KneeLeft,-0.09628981,-0.4253382,2.544452,6664.7075
AnkleLeft,-0.1036914,-0.7942783,2.555525,6664.7075
FootLeft,-0.1398456,-0.8665553,2.47037,6664.7075
HipRight,0.1188487,0.01206648,2.539384,6664.7075
KneeRight,0.1425807,-0.4178506,2.561705,6664.7075
AnkleRight,0.1209712,-0.8024198,2.585687,6664.7075
FootRight,0.1506997,-0.8674478,2.51462,6664.7075
SpineShoulder,0.04387381,0.5697142,2.550633,6664.7075
HandTipLeft,-0.2033057,0.8958965,2.364582,6664.7075
ThumbLeft,-0.1633811,0.771338,2.33847,6664.7075
HandTipRight,0.4406104,0.6922874,2.385787,6664.7075
ThumbRight,0.3724032,0.6166794,2.3654,6664.7075
SpineBase,0.03891909,0.01398171,2.573252,6698.6006
SpineMid,0.04080078,0.3350666,2.563842,6698.6006
Neck,0.04149166,0.6464775,2.541083,6698.6006
Head,0.08780867,0.7845335,2.527608,6698.6006
ShoulderLeft,-0.122503,0.5407079,2.536053,6698.6006
ElbowLeft,-0.3730369,0.4920484,2.453349,6698.6006
WristLeft,-0.2653578,0.7284459,2.346159,6698.6006
HandLeft,-0.2436716,0.8173553,2.333622,6698.6006
ShoulderRight,0.2280402,0.5276293,2.568019,6698.6006
ElbowRight,0.3402321,0.2900179,2.605938,6698.6006
WristRight,0.4208548,0.4795328,2.426017,6698.6006
HandRight,0.4350614,0.5461494,2.404669,6698.6006
HipLeft,-0.0415865,0.01610669,2.531928,6698.6006
KneeLeft,-0.09626918,-0.4255457,2.54483,6698.6006
AnkleLeft,-0.1037574,-0.7942547,2.555496,6698.6006
FootLeft,-0.1399823,-0.8667946,2.470244,6698.6006
HipRight,0.1179469,0.01131692,2.538672,6698.6006
KneeRight,0.1426597,-0.4174816,2.561043,6698.6006
AnkleRight,0.1211158,-0.8019208,2.585724,6698.6006
FootRight,0.1505159,-0.8670645,2.514037,6698.6006
SpineShoulder,0.04141592,0.5700303,2.549092,6698.6006
HandTipLeft,-0.222157,0.9077767,2.353795,6698.6006
ThumbLeft,-0.1835316,0.7873847,2.326,6698.6006
HandTipRight,0.4576218,0.6261005,2.380574,6698.6006
ThumbRight,0.3794298,0.5616376,2.359462,6698.6006
SpineBase,0.0376225,0.01239806,2.57213,6731.4402
SpineMid,0.03863468,0.3341407,2.561752,6731.4402
Neck,0.03844898,0.6462044,2.537864,6731.4402
Head,0.08462849,0.7851476,2.525007,6731.4402
ShoulderLeft,-0.1244347,0.5404367,2.535368,6731.4402
ElbowLeft,-0.3744299,0.4946379,2.451572,6731.4402
WristLeft,-0.2819453,0.7371424,2.335467,6731.4402
HandLeft,-0.2636241,0.8281906,2.318839,6731.4402
ShoulderRight,0.2250316,0.5216258,2.564115,6731.4402
ElbowRight,0.2996046,0.2564104,2.623371,6731.4402
WristRight,0.4093669,0.433302,2.428014,6731.4402
HandRight,0.4268358,0.4849036,2.406658,6731.4402
HipLeft,-0.04291545,0.01444217,2.531149,6731.4402
KneeLeft,-0.09624804,-0.4256682,2.545125,6731.4402
AnkleLeft,-0.1037687,-0.7942766,2.555479,6731.4402
FootLeft,-0.1400953,-0.8669368,2.470272,6731.4402
HipRight,0.1167924,0.009892183,2.537218,6731.4402
KneeRight,0.142673,-0.4165849,2.559365,6731.4402
AnkleRight,0.1210056,-0.8015767,2.585581,6731.4402
FootRight,0.1504438,-0.8669854,2.513901,6731.4402
SpineShoulder,0.03858789,0.5695935,2.546168,6731.4402
HandTipLeft,-0.2534587,0.9195914,2.329592,6731.4402
ThumbLeft,-0.1982322,0.8115715,2.31735,6731.4402
HandTipRight,0.4675513,0.5614974,2.384748,6731.4402
ThumbRight,0.3708608,0.4976552,2.373272,6731.4402
SpineBase,0.03714662,0.01158481,2.571528,6764.6694
SpineMid,0.03746797,0.3334766,2.560327,6764.6694
Neck,0.03658651,0.6456791,2.535504,6764.6694
Head,0.08219263,0.7861122,2.522471,6764.6694
ShoulderLeft,-0.1264144,0.5408242,2.534816,6764.6694
ElbowLeft,-0.3795048,0.5000736,2.445585,6764.6694
WristLeft,-0.2958564,0.7616097,2.316291,6764.6694
HandLeft,-0.2847413,0.8350726,2.305422,6764.6694
ShoulderRight,0.2226909,0.5195713,2.562523,6764.6694
ElbowRight,0.2472027,0.2335144,2.653482,6764.6694
WristRight,0.3766677,0.3648206,2.443699,6764.6694
HandRight,0.409245,0.4309749,2.410785,6764.6694
HipLeft,-0.04338038,0.01351552,2.53056,6764.6694
KneeLeft,-0.09629752,-0.4260304,2.54525,6764.6694
AnkleLeft,-0.1037389,-0.7944542,2.555557,6764.6694
FootLeft,-0.1405932,-0.8674767,2.4684,6764.6694
HipRight,0.1163658,0.009237866,2.536627,6764.6694
KneeRight,0.1427348,-0.416876,2.558362,6764.6694
AnkleRight,0.1209592,-0.8015293,2.585517,6764.6694
FootRight,0.1504737,-0.8670372,2.513976,6764.6694
SpineShoulder,0.03689393,0.5690399,2.544046,6764.6694
HandTipLeft,-0.2757547,0.9258414,2.316717,6764.6694
ThumbLeft,-0.2162183,0.828549,2.307687,6764.6694
HandTipRight,0.4606016,0.502737,2.385751,6764.6694
ThumbRight,0.3567055,0.4534686,2.377409,6764.6694
SpineBase,0.03687892,0.01114011,2.570977,6795.69
SpineMid,0.03674936,0.3332437,2.559722,6795.69
Neck,0.0354819,0.6455809,2.534989,6795.69
Head,0.08057013,0.7859625,2.51975,6795.69
ShoulderLeft,-0.1272035,0.5411131,2.534229,6795.69
ElbowLeft,-0.3624901,0.5475757,2.43411,6795.69
WristLeft,-0.3028693,0.7633474,2.309144,6795.69
HandLeft,-0.3033306,0.8357838,2.292906,6795.69
ShoulderRight,0.2212498,0.5182152,2.562021,6795.69
ElbowRight,0.2296156,0.2233373,2.634465,6795.69
WristRight,0.3772717,0.3647269,2.440959,6795.69
HandRight,0.4034558,0.4103363,2.412128,6795.69
HipLeft,-0.04371119,0.01295897,2.529618,6795.69
KneeLeft,-0.09602365,-0.4263113,2.545579,6795.69
AnkleLeft,-0.103745,-0.7944657,2.555408,6795.69
FootLeft,-0.1406855,-0.8676127,2.468109,6795.69
HipRight,0.1161837,0.008916084,2.53637,6795.69
KneeRight,0.1431959,-0.4173366,2.556329,6795.69
AnkleRight,0.1209612,-0.8013587,2.584924,6795.69
FootRight,0.1503329,-0.8672791,2.514106,6795.69
SpineShoulder,0.03588172,0.568916,2.543496,6795.69
HandTipLeft,-0.3003721,0.9294727,2.301337,6795.69
ThumbLeft,-0.2333794,0.8318395,2.2936,6795.69
HandTipRight,0.4475622,0.4787049,2.390186,6795.69
ThumbRight,0.3477433,0.4163076,2.375933,6795.69
SpineBase,0.03670315,0.01084618,2.57071,6830.7764
SpineMid,0.03610704,0.3330417,2.558994,6830.7764
Neck,0.03435086,0.6454877,2.533768,6830.7764
Head,0.07975455,0.7862214,2.517173,6830.7764
ShoulderLeft,-0.1274751,0.5412301,2.533897,6830.7764
ElbowLeft,-0.363214,0.5458438,2.433734,6830.7764
WristLeft,-0.3131455,0.7549995,2.303432,6830.7764
HandLeft,-0.314757,0.8165472,2.285326,6830.7764
ShoulderRight,0.2199303,0.51723,2.561657,6830.7764
ElbowRight,0.2494841,0.2844766,2.606693,6830.7764
WristRight,0.3896138,0.3724973,2.425179,6830.7764
HandRight,0.401636,0.4073861,2.411397,6830.7764
HipLeft,-0.04396354,0.01236786,2.528717,6830.7764
KneeLeft,-0.09585261,-0.4264523,2.545815,6830.7764
AnkleLeft,-0.1038392,-0.7944036,2.555379,6830.7764
FootLeft,-0.1407734,-0.8678024,2.468306,6830.7764
HipRight,0.1160764,0.008789025,2.536392,6830.7764
KneeRight,0.1433082,-0.4179513,2.55548,6830.7764
AnkleRight,0.1209272,-0.8002941,2.584805,6830.7764
FootRight,0.150213,-0.8669385,2.514069,6830.7764
SpineShoulder,0.03486925,0.5687996,2.542397,6830.7764
HandTipLeft,-0.3123763,0.9046847,2.286981,6830.7764
ThumbLeft,-0.243507,0.8236339,2.2835,6830.7764
HandTipRight,0.4490492,0.4722243,2.391463,6830.7764
ThumbRight,0.3469537,0.4249617,2.380142,6830.7764
SpineBase,0.03630056,0.01041888,2.570398,6863.7355
SpineMid,0.03546393,0.3327086,2.558373,6863.7355
Neck,0.03363332,0.6452011,2.532947,6863.7355
Head,0.07911897,0.7859768,2.515899,6863.7355
ShoulderLeft,-0.1274442,0.5413474,2.533666,6863.7355
ElbowLeft,-0.362873,0.5344043,2.434881,6863.7355
WristLeft,-0.3190563,0.7386594,2.299346,6863.7355
HandLeft,-0.3195967,0.8022829,2.283559,6863.7355
ShoulderRight,0.2194698,0.5163019,2.561421,6863.7355
ElbowRight,0.2442728,0.2330319,2.651126,6863.7355
WristRight,0.383321,0.3748826,2.436779,6863.7355
HandRight,0.4081783,0.4222827,2.413229,6863.7355
HipLeft,-0.04443207,0.01195231,2.528308,6863.7355
KneeLeft,-0.0958333,-0.426476,2.545835,6863.7355
AnkleLeft,-0.1038454,-0.7943026,2.555352,6863.7355
FootLeft,-0.1403074,-0.8686405,2.47057,6863.7355
HipRight,0.1157874,0.008416591,2.536232,6863.7355
KneeRight,0.1432249,-0.4183233,2.554885,6863.7355
AnkleRight,0.1210476,-0.8004103,2.58435,6863.7355
FootRight,0.1503344,-0.867231,2.514037,6863.7355
SpineShoulder,0.03415858,0.5685079,2.541618,6863.7355
HandTipLeft,-0.3201836,0.8869098,2.28264,6863.7355
ThumbLeft,-0.2499211,0.7975159,2.282625,6863.7355
HandTipRight,0.4526239,0.4910563,2.389907,6863.7355
ThumbRight,0.3564768,0.4472844,2.381667,6863.7355
SpineBase,0.03581882,0.009889637,2.569807,6896.8056
SpineMid,0.0347704,0.3323427,2.557472,6896.8056
Neck,0.03288857,0.6449369,2.531866,6896.8056
Head,0.0787904,0.7854551,2.51412,6896.8056
ShoulderLeft,-0.1269675,0.5412013,2.532621,6896.8056
ElbowLeft,-0.3555897,0.4996455,2.444357,6896.8056
WristLeft,-0.3217089,0.6936247,2.296813,6896.8056
HandLeft,-0.3172041,0.761529,2.28263,6896.8056
ShoulderRight,0.2192909,0.5160123,2.561095,6896.8056
ElbowRight,0.2600249,0.241828,2.638812,6896.8056
WristRight,0.3978587,0.4041492,2.437672,6896.8056
HandRight,0.419752,0.4538555,2.412893,6896.8056
HipLeft,-0.04487072,0.01152211,2.527813,6896.8056
KneeLeft,-0.09586525,-0.426479,2.545856,6896.8056
AnkleLeft,-0.1037929,-0.7943625,2.555414,6896.8056
FootLeft,-0.1401819,-0.8668763,2.470967,6896.8056
HipRight,0.1153295,0.007854889,2.535635,6896.8056
KneeRight,0.1430467,-0.4182636,2.554053,6896.8056
AnkleRight,0.1211477,-0.801317,2.583341,6896.8056
FootRight,0.1501984,-0.8674895,2.514009,6896.8056
SpineShoulder,0.03341673,0.5682254,2.540574,6896.8056
HandTipLeft,-0.3185616,0.8478249,2.284693,6896.8056
ThumbLeft,-0.2484175,0.7614164,2.279471,6896.8056
HandTipRight,0.4591653,0.5247667,2.39497,6896.8056
ThumbRight,0.3693954,0.4748372,2.381407,6896.8056
SpineBase,0.03526043,0.009528469,2.569327,6927.7769
SpineMid,0.03409338,0.3319142,2.55655,6927.7769
Neck,0.03224883,0.6443409,2.53053,6927.7769
Head,0.07830132,0.7851353,2.512286,6927.7769
ShoulderLeft,-0.126807,0.5412594,2.532285,6927.7769
ElbowLeft,-0.3466865,0.4668181,2.453412,6927.7769
WristLeft,-0.3169893,0.6599966,2.296787,6927.7769
HandLeft,-0.3125919,0.7202002,2.283558,6927.7769
ShoulderRight,0.219372,0.5158876,2.561034,6927.7769
ElbowRight,0.3148078,0.2665866,2.610359,6927.7769
WristRight,0.4167654,0.4402012,2.432539,6927.7769
HandRight,0.4417733,0.5092509,2.411153,6927.7769
HipLeft,-0.04540507,0.01125587,2.527525,6927.7769
KneeLeft,-0.09637143,-0.4265155,2.545729,6927.7769
AnkleLeft,-0.1037633,-0.7942155,2.555239,6927.7769
FootLeft,-0.1401988,-0.86682,2.470615,6927.7769
HipRight,0.1147974,0.007420699,2.53499,6927.7769
KneeRight,0.1425132,-0.4183788,2.553299,6927.7769
AnkleRight,0.1213013,-0.803211,2.58177,6927.7769
FootRight,0.1497975,-0.8678918,2.513754,6927.7769
SpineShoulder,0.03275874,0.5676822,2.539344,6927.7769
HandTipLeft,-0.307058,0.8043888,2.279038,6927.7769
ThumbLeft,-0.2456812,0.7145261,2.283294,6927.7769
HandTipRight,0.4745004,0.5880479,2.403571,6927.7769
ThumbRight,0.3845724,0.5217124,2.383905,6927.7769
SpineBase,0.03445427,0.009400314,2.569031,6961.9964
SpineMid,0.03358551,0.3318205,2.556151,6961.9964
Neck,0.03203019,0.6442173,2.530117,6961.9964
Head,0.07820886,0.7849215,2.5114,6961.9964
ShoulderLeft,-0.1265379,0.5410581,2.532152,6961.9964
ElbowLeft,-0.3346072,0.4292016,2.468163,6961.9964
WristLeft,-0.3089435,0.6259253,2.298491,6961.9964
HandLeft,-0.3080579,0.6741797,2.286245,6961.9964
ShoulderRight,0.2193823,0.5161914,2.560766,6961.9964
ElbowRight,0.3463419,0.2922421,2.596098,6961.9964
WristRight,0.4360825,0.4880468,2.42211,6961.9964
HandRight,0.4539411,0.5563477,2.411352,6961.9964
HipLeft,-0.0462806,0.01112587,2.527098,6961.9964
KneeLeft,-0.09737966,-0.4268139,2.545567,6961.9964
AnkleLeft,-0.1035659,-0.7942433,2.555211,6961.9964
FootLeft,-0.140429,-0.8670456,2.470622,6961.9964
HipRight,0.1141001,0.007312325,2.534849,6961.9964
KneeRight,0.1423552,-0.4181111,2.553048,6961.9964
AnkleRight,0.1211304,-0.8028263,2.581804,6961.9964
FootRight,0.1499637,-0.8678732,2.514082,6961.9964
SpineShoulder,0.03247543,0.56757,2.538935,6961.9964
HandTipLeft,-0.3077967,0.7584716,2.277569,6961.9964
ThumbLeft,-0.2400932,0.6727353,2.286889,6961.9964
HandTipRight,0.4796249,0.6376207,2.406652,6961.9964
ThumbRight,0.3995967,0.5573106,2.378454,6961.9964
SpineBase,0.03383334,0.00945997,2.56839,6995.0602
SpineMid,0.03293277,0.331846,2.555365,6995.0602
Neck,0.03148112,0.6441304,2.529317,6995.0602
Head,0.07798865,0.7847111,2.510204,6995.0602
ShoulderLeft,-0.1263361,0.5405897,2.531771,6995.0602
ElbowLeft,-0.313644,0.39035,2.488881,6995.0602
WristLeft,-0.301398,0.5565687,2.308598,6995.0602
HandLeft,-0.3011739,0.6163939,2.289773,6995.0602
ShoulderRight,0.2192708,0.5184563,2.560174,6995.0602
ElbowRight,0.3622677,0.2909011,2.593852,6995.0602
WristRight,0.4476304,0.5366701,2.424838,6995.0602
HandRight,0.4624386,0.6072328,2.409622,6995.0602
HipLeft,-0.04685388,0.01116612,2.526673,6995.0602
KneeLeft,-0.09839968,-0.4265962,2.545134,6995.0602
AnkleLeft,-0.10348,-0.7941803,2.55507,6995.0602
FootLeft,-0.1404368,-0.8670707,2.470548,6995.0602
HipRight,0.1134743,0.007403576,2.534011,6995.0602
KneeRight,0.1414731,-0.4174729,2.552661,6995.0602
AnkleRight,0.1211206,-0.8028533,2.581811,6995.0602
FootRight,0.1492323,-0.867308,2.514295,6995.0602
SpineShoulder,0.03189406,0.5675153,2.538131,6995.0602
HandTipLeft,-0.3059605,0.6975472,2.273314,6995.0602
ThumbLeft,-0.23322,0.6256608,2.2832,6995.0602
HandTipRight,0.4797299,0.6882036,2.414644,6995.0602
ThumbRight,0.4033898,0.6115046,2.37975,6995.0602
SpineBase,0.03305965,0.009429852,2.567656,7026.9117
SpineMid,0.03217787,0.3317065,2.554404,7026.9117
Neck,0.03084346,0.6438006,2.528192,7026.9117
Head,0.07804014,0.7845538,2.508444,7026.9117
ShoulderLeft,-0.1259804,0.5396965,2.531338,7026.9117
ElbowLeft,-0.2825059,0.3551568,2.521125,7026.9117
WristLeft,-0.2899577,0.4994948,2.321583,7026.9117
HandLeft,-0.2963189,0.5694627,2.290912,7026.9117
ShoulderRight,0.2181298,0.5216738,2.557888,7026.9117
ElbowRight,0.4081963,0.374198,2.548861,7026.9117
WristRight,0.4582908,0.5887027,2.417921,7026.9117
HandRight,0.4632263,0.641512,2.403286,7026.9117
HipLeft,-0.04772063,0.01112512,2.525922,7026.9117
KneeLeft,-0.09997857,-0.4278435,2.544204,7026.9117
AnkleLeft,-0.1034376,-0.7941556,2.554961,7026.9117
FootLeft,-0.1400809,-0.8669958,2.472548,7026.9117
HipRight,0.1128347,0.00739451,2.533351,7026.9117
KneeRight,0.1403127,-0.4167492,2.552298,7026.9117
AnkleRight,0.1210518,-0.8030187,2.581705,7026.9117
FootRight,0.1496962,-0.867373,2.512803,7026.9117
SpineShoulder,0.03122194,0.567239,2.537045,7026.9117
HandTipLeft,-0.3101296,0.6547378,2.2708,7026.9117
ThumbLeft,-0.2286494,0.5750557,2.287055,7026.9117
HandTipRight,0.4775518,0.7226464,2.403868,7026.9117
ThumbRight,0.4067322,0.6451018,2.372893,7026.9117
SpineBase,0.03220103,0.009311366,2.567035,7061.9381
SpineMid,0.03154065,0.3314681,2.553474,7061.9381
Neck,0.03047462,0.6433471,2.526886,7061.9381
Head,0.07832052,0.784255,2.506923,7061.9381
ShoulderLeft,-0.1261915,0.5386267,2.53125,7061.9381
ElbowLeft,-0.2629205,0.3394467,2.533075,7061.9381
WristLeft,-0.2730905,0.4541325,2.314276,7061.9381
HandLeft,-0.2841147,0.5075477,2.296315,7061.9381
ShoulderRight,0.2175667,0.5231643,2.55676,7061.9381
ElbowRight,0.4363806,0.3951797,2.539314,7061.9381
WristRight,0.4604183,0.602832,2.410114,7061.9381
HandRight,0.4651489,0.6922233,2.398731,7061.9381
HipLeft,-0.04859139,0.01096076,2.525316,7061.9381
KneeLeft,-0.101152,-0.4284752,2.543214,7061.9381
AnkleLeft,-0.1033655,-0.7942416,2.554839,7061.9381
FootLeft,-0.1402474,-0.8672545,2.472395,7061.9381
HipRight,0.1120304,0.007334593,2.532756,7061.9381
KneeRight,0.139106,-0.4163751,2.55232,7061.9381
AnkleRight,0.120623,-0.8029203,2.581745,7061.9381
FootRight,0.150193,-0.8673499,2.513398,7061.9381
SpineShoulder,0.03077955,0.5668493,2.535844,7061.9381
HandTipLeft,-0.3027868,0.5856353,2.267305,7061.9381
ThumbLeft,-0.2218446,0.5317991,2.2912,7061.9381
HandTipRight,0.469602,0.7783603,2.405836,7061.9381
ThumbRight,0.4072312,0.6833953,2.367923,7061.9381
SpineBase,0.03109608,0.009467697,2.56676,7095.1195
SpineMid,0.03116742,0.3312717,2.552989,7095.1195
Neck,0.03063452,0.6425914,2.525861,7095.1195
Head,0.07868327,0.7837822,2.504451,7095.1195
ShoulderLeft,-0.1258861,0.5370917,2.530424,7095.1195
ElbowLeft,-0.2393765,0.3249394,2.544149,7095.1195
WristLeft,-0.2690598,0.4352728,2.324879,7095.1195
HandLeft,-0.2825164,0.4707384,2.296247,7095.1195
ShoulderRight,0.2177776,0.5246837,2.555445,7095.1195
ElbowRight,0.4376805,0.3951064,2.539724,7095.1195
WristRight,0.4657795,0.6583292,2.404922,7095.1195
HandRight,0.463237,0.7302892,2.391523,7095.1195
HipLeft,-0.04962599,0.01118078,2.525056,7095.1195
KneeLeft,-0.1039931,-0.4245029,2.541811,7095.1195
AnkleLeft,-0.1034548,-0.7940654,2.5547,7095.1195
FootLeft,-0.1408988,-0.8677949,2.473382,7095.1195
HipRight,0.1108874,0.007427637,2.532491,7095.1195
KneeRight,0.1381995,-0.4165439,2.552604,7095.1195
AnkleRight,0.1205169,-0.8034444,2.581577,7095.1195
FootRight,0.1500935,-0.8673993,2.512256,7095.1195
SpineShoulder,0.0307684,0.5662845,2.535004,7095.1195
HandTipLeft,-0.3307314,0.5463983,2.25308,7095.1195
ThumbLeft,-0.2148916,0.5051657,2.2785,7095.1195
HandTipRight,0.4622655,0.8180605,2.397901,7095.1195
ThumbRight,0.4077243,0.7157356,2.357679,7095.1195
SpineBase,0.0299527,0.00953676,2.566526,7128.143
SpineMid,0.03081222,0.3311273,2.552435,7128.143
Neck,0.03093333,0.6421109,2.524669,7128.143
Head,0.08002803,0.7831845,2.501545,7128.143
ShoulderLeft,-0.125025,0.534253,2.529018,7128.143
ElbowLeft,-0.2202749,0.3159278,2.558105,7128.143
WristLeft,-0.2580265,0.4080128,2.324415,7128.143
HandLeft,-0.2760159,0.4319541,2.299616,7128.143
ShoulderRight,0.2185789,0.5256934,2.554892,7128.143
ElbowRight,0.4503066,0.4197546,2.532567,7128.143
WristRight,0.4688129,0.6740111,2.401044,7128.143
HandRight,0.4617949,0.761309,2.384274,7128.143
HipLeft,-0.05077415,0.01140349,2.524821,7128.143
KneeLeft,-0.1047926,-0.4244538,2.541671,7128.143
AnkleLeft,-0.1035453,-0.7937988,2.554553,7128.143
FootLeft,-0.1410728,-0.8680597,2.473324,7128.143
HipRight,0.1097686,0.007352189,2.532277,7128.143
KneeRight,0.1369144,-0.4170963,2.552902,7128.143
AnkleRight,0.1202142,-0.8044538,2.581367,7128.143
FootRight,0.1513456,-0.8681982,2.51045,7128.143
SpineShoulder,0.0308636,0.565909,2.534015,7128.143
HandTipLeft,-0.3221462,0.5029408,2.256144,7128.143
ThumbLeft,-0.2111743,0.4768875,2.287231,7128.143
HandTipRight,0.4564759,0.8459302,2.3836,7128.143
ThumbRight,0.4062819,0.7461249,2.353893,7128.143
SpineBase,0.02844123,0.009767495,2.566645,7161.2897
SpineMid,0.03042121,0.331089,2.552113,7161.2897
Neck,0.03112501,0.6418487,2.523854,7161.2897
Head,0.08101953,0.7822804,2.499757,7161.2897
ShoulderLeft,-0.124927,0.5330352,2.528332,7161.2897
ElbowLeft,-0.2145959,0.3136635,2.563228,7161.2897
WristLeft,-0.2549243,0.3973431,2.321806,7161.2897
HandLeft,-0.2749166,0.4120267,2.298639,7161.2897
ShoulderRight,0.2202121,0.5271222,2.553862,7161.2897
ElbowRight,0.460558,0.4488161,2.52347,7161.2897
WristRight,0.4706712,0.6957769,2.395128,7161.2897
HandRight,0.4616469,0.785386,2.376446,7161.2897
